EST_ID,Pathogen,Age_group,Syndrome,Design,Site_Location,Prevalence,Age_range,Study,Duration,Source,Hyperlink,CASES,SAMPLES,PREV,SE,SITE_LAT,SITE_LONG
PMID36660904-02-SHIG-02,Shigella spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ghana, Greater Accra, Sentinel hospital in Accra","26.0 (13.8, 38.2)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,13,50,.2599999904632568,.0620322488248348,5.55937719144258,-.199509568442608
PMID36660904-02-SHIG-03,Shigella spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ghana, Greater Accra, Sentinel hospital in Accra",,24 - 51 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,,,,,5.55937719144258,-.199509568442608
PMID36660904-02-VIBR-01,Vibrio cholerae,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ghana, Greater Accra, Sentinel hospital in Accra","0.0 (0.0, 0.0)",0 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,65,0,0,5.55937719144258,-.199509568442608
PMID36660904-02-VIBR-02,Vibrio cholerae,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ghana, Greater Accra, Sentinel hospital in Accra","0.0 (0.0, 0.0)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,50,0,0,5.55937719144258,-.199509568442608
PMID36660904-02-VIBR-03,Vibrio cholerae,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ghana, Greater Accra, Sentinel hospital in Accra",,24 - 51 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,,,,,5.55937719144258,-.199509568442608
PMID36660904-03-ADEN-01,Adenovirus 40/41,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","7.9 (0.0, 16.5)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,3,38,.0789473652839661,.0437440760433674,9.01979808134748,38.7513611063271
PMID36660904-03-ADEN-02,Adenovirus 40/41,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","7.3 (0.0, 15.3)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,3,41,.0731707289814949,.0406702309846878,9.01979808134748,38.7513611063271
PMID36660904-03-ADEN-03,Adenovirus 40/41,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","10.3 (3.1, 17.5)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,7,68,.1029411777853966,.0368511080741882,9.01979808134748,38.7513611063271
PMID36660904-03-ASTR-01,Astrovirus,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","4.7 (0.0, 10.9)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,2,43,.0465116277337074,.0321147292852402,9.01979808134748,38.7513611063271
PMID36660904-03-ASTR-02,Astrovirus,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","8.7 (0.6, 16.8)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,4,46,.0869565233588219,.0415449179708958,9.01979808134748,38.7513611063271
PMID36660904-03-ASTR-03,Astrovirus,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","16.9 (8.5, 25.3)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,13,77,.1688311696052551,.0426899418234825,9.01979808134748,38.7513611063271
PMID36660904-03-CAMP-01,Campylobacter spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","4.5 (0.0, 10.7)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,2,44,.0454545468091965,.0314022414386272,9.01979808134748,38.7513611063271
PMID36660904-03-CAMP-02,Campylobacter spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","15.2 (4.8, 25.6)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,7,46,.1521739065647125,.0529595836997032,9.01979808134748,38.7513611063271
PMID36660904-03-CAMP-03,Campylobacter spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","9.1 (2.7, 15.5)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,7,77,.0909090936183929,.0327613614499569,9.01979808134748,38.7513611063271
PMID36660904-03-CRYP-01,Cryptosporidium spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","18.2 (6.8, 29.6)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,8,44,.1818181872367859,.0581456497311592,9.01979808134748,38.7513611063271
PMID36660904-03-CRYP-02,Cryptosporidium spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","23.9 (11.6, 36.2)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,11,46,.239130437374115,.0628917440772057,9.01979808134748,38.7513611063271
PMID36660904-03-CRYP-03,Cryptosporidium spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","11.7 (4.5, 18.9)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,9,77,.1168831139802933,.0366133637726307,9.01979808134748,38.7513611063271
PMID36660904-03-CYCL-01,Cyclospora cayetanensis,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","2.3 (0.0, 6.7)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,1,44,.0227272734045982,.0224675238132477,9.01979808134748,38.7513611063271
PMID36660904-03-CYCL-02,Cyclospora cayetanensis,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","2.2 (0.0, 6.4)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,1,46,.0217391308397055,.021501537412405,9.01979808134748,38.7513611063271
PMID36660904-03-CYCL-03,Cyclospora cayetanensis,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,76,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-EAEC-01,Enteroaggregative E. coli (EAEC),0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","40.0 (25.7, 54.3)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,18,45,.4000000059604645,.0730296745896339,9.01979808134748,38.7513611063271
PMID36660904-03-EAEC-02,Enteroaggregative E. coli (EAEC),12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","47.8 (33.4, 62.3)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,22,46,.47826087474823,.0736512690782547,9.01979808134748,38.7513611063271
PMID36660904-03-EAEC-03,Enteroaggregative E. coli (EAEC),24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","32.5 (22.0, 42.9)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,25,77,.3246753215789795,.0533624291419983,9.01979808134748,38.7513611063271
PMID36660904-03-ENTA-01,Entamoeba histolytica,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,44,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-ENTA-02,Entamoeba histolytica,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,46,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-ENTA-03,Entamoeba histolytica,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","1.3 (0.0, 3.8)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,1,77,.0129870129749179,.0129024060443044,9.01979808134748,38.7513611063271
PMID36660904-03-EPEC-01,Enteropathogenic E. coli (EPEC),0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","13.6 (3.5, 23.8)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,6,44,.1363636404275894,.0517354719340801,9.01979808134748,38.7513611063271
PMID36660904-03-EPEC-02,Enteropathogenic E. coli (EPEC),12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","8.7 (0.6, 16.8)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,4,46,.0869565233588219,.0415449179708958,9.01979808134748,38.7513611063271
PMID36660904-03-EPEC-03,Enteropathogenic E. coli (EPEC),24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","6.5 (1.0, 12.0)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,5,77,.064935065805912,.0280811674892902,9.01979808134748,38.7513611063271
PMID36660904-03-ETEC-01,Enterotoxigenic E. coli (ETEC),0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","9.1 (0.6, 17.6)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,4,44,.0909090936183929,.0433392077684402,9.01979808134748,38.7513611063271
PMID36660904-03-ETEC-02,Enterotoxigenic E. coli (ETEC),12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","26.1 (13.4, 38.8)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,12,46,.260869562625885,.0647430792450905,9.01979808134748,38.7513611063271
PMID36660904-03-ETEC-03,Enterotoxigenic E. coli (ETEC),24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","32.5 (22.0, 42.9)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,25,77,.3246753215789795,.0533624291419983,9.01979808134748,38.7513611063271
PMID36660904-03-NORO-01,Norovirus GI/GII,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","14.0 (3.6, 24.3)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,6,43,.1395348906517029,.0528413392603397,9.01979808134748,38.7513611063271
PMID36660904-03-NORO-02,Norovirus GI/GII,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","15.2 (4.8, 25.6)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,7,46,.1521739065647125,.0529595836997032,9.01979808134748,38.7513611063271
PMID36660904-03-NORO-03,Norovirus GI/GII,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","16.9 (8.5, 25.3)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,13,77,.1688311696052551,.0426899418234825,9.01979808134748,38.7513611063271
PMID36660904-03-ROTA-01,Rotavirus,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","20.9 (8.8, 33.1)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,9,43,.2093023210763931,.0620380342006683,9.01979808134748,38.7513611063271
PMID36660904-03-ROTA-02,Rotavirus,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","28.3 (15.2, 41.3)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,13,46,.282608687877655,.0663883537054062,9.01979808134748,38.7513611063271
PMID36660904-03-ROTA-03,Rotavirus,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","19.5 (10.6, 28.3)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,15,77,.1948051899671555,.0451341606676579,9.01979808134748,38.7513611063271
PMID36660904-03-SALM-01,Salmonella spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,44,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-SALM-02,Salmonella spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,46,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-SALM-03,Salmonella spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,77,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-SAPO-01,Sapovirus,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","11.6 (2.0, 21.2)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,5,43,.1162790730595589,.0488848313689232,9.01979808134748,38.7513611063271
PMID36660904-03-SAPO-02,Sapovirus,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","15.2 (4.8, 25.6)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,7,46,.1521739065647125,.0529595836997032,9.01979808134748,38.7513611063271
PMID36660904-03-SAPO-03,Sapovirus,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","7.8 (1.8, 13.8)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,6,77,.0779220759868622,.030547009781003,9.01979808134748,38.7513611063271
PMID36660904-03-SHIG-01,Shigella spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","11.4 (2.0, 20.7)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,5,44,.1136363670229912,.0478451922535896,9.01979808134748,38.7513611063271
PMID36660904-03-SHIG-02,Shigella spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","26.1 (13.4, 38.8)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,12,46,.260869562625885,.0647430792450905,9.01979808134748,38.7513611063271
PMID36660904-03-SHIG-03,Shigella spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","39.0 (28.1, 49.9)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,30,77,.3896103799343109,.0555742308497429,9.01979808134748,38.7513611063271
PMID36660904-03-VIBR-01,Vibrio cholerae,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,44,0,0,9.01979808134748,38.7513611063271
PMID36660904-03-VIBR-02,Vibrio cholerae,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","2.2 (0.0, 6.4)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,1,46,.0217391308397055,.021501537412405,9.01979808134748,38.7513611063271
PMID36660904-03-VIBR-03,Vibrio cholerae,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Ethiopia, Addis Ababa, 2 sentinal hospitals in Adds Ababa","0.0 (0.0, 0.0)",24 - 59 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Dec, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,0,77,0,0,9.01979808134748,38.7513611063271
PMID36660904-04-ADEN-01,Adenovirus 40/41,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo","23.9 (13.7, 34.1)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,16,67,.238805964589119,.0520874224603176,-18.9205485399687,47.52819084723
PMID36660904-04-ADEN-02,Adenovirus 40/41,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo","22.8 (11.9, 33.7)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,13,57,.2280701696872711,.0555757991969585,-18.9205485399687,47.52819084723
PMID36660904-04-ADEN-03,Adenovirus 40/41,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo",,25 - 55 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,,,,,-18.9205485399687,47.52819084723
PMID36660904-04-ASTR-01,Astrovirus,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo","1.5 (0.0, 4.3)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,1,68,.0147058824077249,.014597350731492,-18.9205485399687,47.52819084723
PMID36660904-04-ASTR-02,Astrovirus,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo","8.8 (1.4, 16.1)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,5,57,.0877192988991737,.0374691970646381,-18.9205485399687,47.52819084723
PMID36660904-04-ASTR-03,Astrovirus,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo",,25 - 55 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,,,,,-18.9205485399687,47.52819084723
PMID36660904-04-CAMP-01,Campylobacter spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo","10.3 (3.1, 17.5)",1 - 11 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,7,68,.1029411777853966,.0368511080741882,-18.9205485399687,47.52819084723
PMID36660904-04-CAMP-02,Campylobacter spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo","13.8 (4.9, 22.7)",12 - 23 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,8,58,.1379310339689255,.0452780798077583,-18.9205485399687,47.52819084723
PMID36660904-04-CAMP-03,Campylobacter spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Madagascar, Analamanga, Sentinel hospital in Antananarivo",,25 - 55 months,Global Pediatric Diarrhea Surveillance (GDPS) network,"Apr, 2017 - Oct, 2018","Cohen et al., 2022, BMJ Glob Health",https://pubmed.ncbi.nlm.nih.gov/36660904/,,,,,-18.9205485399687,47.52819084723
